"conceptURI","code_xml","code_ted","op_code"
"http://publications.europa.eu/resource/authority/language/TNB","tnb",,"TNB"
"http://publications.europa.eu/resource/authority/language/TNC","tnc",,"TNC"
"http://publications.europa.eu/resource/authority/language/TND","tnd",,"TND"
"http://publications.europa.eu/resource/authority/language/TNE","tne",,"TNE"
"http://publications.europa.eu/resource/authority/language/TNF","tnf",,"TNF"
"http://publications.europa.eu/resource/authority/language/TNG","tng",,"TNG"
"http://publications.europa.eu/resource/authority/language/TNH","tnh",,"TNH"
"http://publications.europa.eu/resource/authority/language/TNI","tni",,"TNI"
"http://publications.europa.eu/resource/authority/language/TNK","tnk",,"TNK"
"http://publications.europa.eu/resource/authority/language/TNL","tnl",,"TNL"
"http://publications.europa.eu/resource/authority/language/TNM","tnm",,"TNM"
"http://publications.europa.eu/resource/authority/language/TNN","tnn",,"TNN"
"http://publications.europa.eu/resource/authority/language/TNO","tno",,"TNO"
"http://publications.europa.eu/resource/authority/language/TNP","tnp",,"TNP"
"http://publications.europa.eu/resource/authority/language/TNQ","tnq",,"TNQ"
"http://publications.europa.eu/resource/authority/language/TNR","tnr",,"TNR"
"http://publications.europa.eu/resource/authority/language/TNS","tns",,"TNS"
"http://publications.europa.eu/resource/authority/language/TNT","tnt",,"TNT"
"http://publications.europa.eu/resource/authority/language/TNU","tnu",,"TNU"
"http://publications.europa.eu/resource/authority/language/TNV","tnv",,"TNV"
"http://publications.europa.eu/resource/authority/language/TNW","tnw",,"TNW"
"http://publications.europa.eu/resource/authority/language/TNX","tnx",,"TNX"
"http://publications.europa.eu/resource/authority/language/TNY","tny",,"TNY"
"http://publications.europa.eu/resource/authority/language/TNZ","tnz",,"TNZ"
"http://publications.europa.eu/resource/authority/language/TOB","tob",,"TOB"
"http://publications.europa.eu/resource/authority/language/TOC","toc",,"TOC"
"http://publications.europa.eu/resource/authority/language/TOD","tod",,"TOD"
"http://publications.europa.eu/resource/authority/language/TOE","toe",,"TOE"
"http://publications.europa.eu/resource/authority/language/TOF","tof",,"TOF"
"http://publications.europa.eu/resource/authority/language/TOG","tog",,"TOG"
"http://publications.europa.eu/resource/authority/language/TOH","toh",,"TOH"
"http://publications.europa.eu/resource/authority/language/TOI","toi",,"TOI"
"http://publications.europa.eu/resource/authority/language/TOJ","toj",,"TOJ"
"http://publications.europa.eu/resource/authority/language/TOL","tol",,"TOL"
"http://publications.europa.eu/resource/authority/language/TOM","tom",,"TOM"
"http://publications.europa.eu/resource/authority/language/TON","to",,"TON"
"http://publications.europa.eu/resource/authority/language/TOO","too",,"TOO"
"http://publications.europa.eu/resource/authority/language/TOP","top",,"TOP"
"http://publications.europa.eu/resource/authority/language/TOQ","toq",,"TOQ"
"http://publications.europa.eu/resource/authority/language/TOR","tor",,"TOR"
"http://publications.europa.eu/resource/authority/language/TOS","tos",,"TOS"
"http://publications.europa.eu/resource/authority/language/TOU","tou",,"TOU"
"http://publications.europa.eu/resource/authority/language/TOV","tov",,"TOV"
"http://publications.europa.eu/resource/authority/language/TOW","tow",,"TOW"
"http://publications.europa.eu/resource/authority/language/TOX","tox",,"TOX"
"http://publications.europa.eu/resource/authority/language/TOY","toy",,"TOY"
"http://publications.europa.eu/resource/authority/language/TOZ","toz",,"TOZ"
"http://publications.europa.eu/resource/authority/language/TPA","tpa",,"TPA"
"http://publications.europa.eu/resource/authority/language/TPC","tpc",,"TPC"
"http://publications.europa.eu/resource/authority/language/TPE","tpe",,"TPE"
"http://publications.europa.eu/resource/authority/language/TPF","tpf",,"TPF"
"http://publications.europa.eu/resource/authority/language/TPG","tpg",,"TPG"
"http://publications.europa.eu/resource/authority/language/TPI","tpi",,"TPI"
"http://publications.europa.eu/resource/authority/language/TPJ","tpj",,"TPJ"
"http://publications.europa.eu/resource/authority/language/TPK","tpk",,"TPK"
"http://publications.europa.eu/resource/authority/language/TPL","tpl",,"TPL"
"http://publications.europa.eu/resource/authority/language/TPM","tpm",,"TPM"
"http://publications.europa.eu/resource/authority/language/TPN","tpn",,"TPN"
"http://publications.europa.eu/resource/authority/language/TPO","tpo",,"TPO"
"http://publications.europa.eu/resource/authority/language/TPP","tpp",,"TPP"
"http://publications.europa.eu/resource/authority/language/TPQ","tpq",,"TPQ"
"http://publications.europa.eu/resource/authority/language/TPR","tpr",,"TPR"
"http://publications.europa.eu/resource/authority/language/TPT","tpt",,"TPT"
"http://publications.europa.eu/resource/authority/language/TPU","tpu",,"TPU"
"http://publications.europa.eu/resource/authority/language/TPV","tpv",,"TPV"
"http://publications.europa.eu/resource/authority/language/TPW","tpw",,"TPW"
"http://publications.europa.eu/resource/authority/language/TPX","tpx",,"TPX"
"http://publications.europa.eu/resource/authority/language/TPY","tpy",,"TPY"
"http://publications.europa.eu/resource/authority/language/TPZ","tpz",,"TPZ"
"http://publications.europa.eu/resource/authority/language/TQB","tqb",,"TQB"
"http://publications.europa.eu/resource/authority/language/TQL","tql",,"TQL"
"http://publications.europa.eu/resource/authority/language/TQM","tqm",,"TQM"
"http://publications.europa.eu/resource/authority/language/TQN","tqn",,"TQN"
"http://publications.europa.eu/resource/authority/language/TQO","tqo",,"TQO"
"http://publications.europa.eu/resource/authority/language/TQP","tqp",,"TQP"
"http://publications.europa.eu/resource/authority/language/TQQ","tqq",,"TQQ"
"http://publications.europa.eu/resource/authority/language/TQR","tqr",,"TQR"
"http://publications.europa.eu/resource/authority/language/TQT","tqt",,"TQT"
"http://publications.europa.eu/resource/authority/language/TQU","tqu",,"TQU"
"http://publications.europa.eu/resource/authority/language/TQW","tqw",,"TQW"
"http://publications.europa.eu/resource/authority/language/TRA","tra",,"TRA"
"http://publications.europa.eu/resource/authority/language/TRB","trb",,"TRB"
"http://publications.europa.eu/resource/authority/language/TRC","trc",,"TRC"
"http://publications.europa.eu/resource/authority/language/TRD","trd",,"TRD"
"http://publications.europa.eu/resource/authority/language/TRE","tre",,"TRE"
"http://publications.europa.eu/resource/authority/language/TRF","trf",,"TRF"
"http://publications.europa.eu/resource/authority/language/TRG","trg",,"TRG"
"http://publications.europa.eu/resource/authority/language/TRH","trh",,"TRH"
"http://publications.europa.eu/resource/authority/language/TRI","tri",,"TRI"
"http://publications.europa.eu/resource/authority/language/TRJ","trj",,"TRJ"
"http://publications.europa.eu/resource/authority/language/TRL","trl",,"TRL"
"http://publications.europa.eu/resource/authority/language/TRM","trm",,"TRM"
"http://publications.europa.eu/resource/authority/language/TRN","trn",,"TRN"
"http://publications.europa.eu/resource/authority/language/TRO","tro",,"TRO"
"http://publications.europa.eu/resource/authority/language/TRP","trp",,"TRP"
"http://publications.europa.eu/resource/authority/language/TRQ","trq",,"TRQ"
"http://publications.europa.eu/resource/authority/language/TRR","trr",,"TRR"
"http://publications.europa.eu/resource/authority/language/TRS","trs",,"TRS"
"http://publications.europa.eu/resource/authority/language/TRT","trt",,"TRT"
"http://publications.europa.eu/resource/authority/language/TRU","tru",,"TRU"
"http://publications.europa.eu/resource/authority/language/TRV","trv",,"TRV"
"http://publications.europa.eu/resource/authority/language/TRW","trw",,"TRW"
"http://publications.europa.eu/resource/authority/language/TRX","trx",,"TRX"
"http://publications.europa.eu/resource/authority/language/TRY","try",,"TRY"
"http://publications.europa.eu/resource/authority/language/TRZ","trz",,"TRZ"
"http://publications.europa.eu/resource/authority/language/TSA","tsa",,"TSA"
"http://publications.europa.eu/resource/authority/language/TSB","tsb",,"TSB"
"http://publications.europa.eu/resource/authority/language/TSC","tsc",,"TSC"
"http://publications.europa.eu/resource/authority/language/TSD","tsd",,"TSD"
"http://publications.europa.eu/resource/authority/language/TSE","tse",,"TSE"
"http://publications.europa.eu/resource/authority/language/TSF","tsf",,"TSF"
"http://publications.europa.eu/resource/authority/language/TSG","tsg",,"TSG"
"http://publications.europa.eu/resource/authority/language/TSH","tsh",,"TSH"
"http://publications.europa.eu/resource/authority/language/TSI","tsi",,"TSI"
"http://publications.europa.eu/resource/authority/language/TSJ","tsj",,"TSJ"
"http://publications.europa.eu/resource/authority/language/TSK","tsk",,"TSK"
"http://publications.europa.eu/resource/authority/language/TSL","tsl",,"TSL"
"http://publications.europa.eu/resource/authority/language/TSM","tsm",,"TSM"
"http://publications.europa.eu/resource/authority/language/TSN","tn",,"TSN"
"http://publications.europa.eu/resource/authority/language/TSO","ts",,"TSO"
"http://publications.europa.eu/resource/authority/language/TSP","tsp",,"TSP"
"http://publications.europa.eu/resource/authority/language/TSQ","tsq",,"TSQ"
"http://publications.europa.eu/resource/authority/language/TSR","tsr",,"TSR"
"http://publications.europa.eu/resource/authority/language/TSS","tss",,"TSS"
"http://publications.europa.eu/resource/authority/language/TSU","tsu",,"TSU"
"http://publications.europa.eu/resource/authority/language/TSV","tsv",,"TSV"
"http://publications.europa.eu/resource/authority/language/TSW","tsw",,"TSW"
"http://publications.europa.eu/resource/authority/language/TSX","tsx",,"TSX"
"http://publications.europa.eu/resource/authority/language/TSY","tsy",,"TSY"
"http://publications.europa.eu/resource/authority/language/TSZ","tsz",,"TSZ"
"http://publications.europa.eu/resource/authority/language/TTA","tta",,"TTA"
"http://publications.europa.eu/resource/authority/language/TTB","ttb",,"TTB"
"http://publications.europa.eu/resource/authority/language/TTC","ttc",,"TTC"
"http://publications.europa.eu/resource/authority/language/TTD","ttd",,"TTD"
"http://publications.europa.eu/resource/authority/language/TTE","tte",,"TTE"
"http://publications.europa.eu/resource/authority/language/TTF","ttf",,"TTF"
"http://publications.europa.eu/resource/authority/language/TTG","ttg",,"TTG"
"http://publications.europa.eu/resource/authority/language/TTH","tth",,"TTH"
"http://publications.europa.eu/resource/authority/language/TTI","tti",,"TTI"
"http://publications.europa.eu/resource/authority/language/TTJ","ttj",,"TTJ"
"http://publications.europa.eu/resource/authority/language/TTK","ttk",,"TTK"
"http://publications.europa.eu/resource/authority/language/TTL","ttl",,"TTL"
"http://publications.europa.eu/resource/authority/language/TTM","ttm",,"TTM"
"http://publications.europa.eu/resource/authority/language/TTN","ttn",,"TTN"
"http://publications.europa.eu/resource/authority/language/TTO","tto",,"TTO"
"http://publications.europa.eu/resource/authority/language/TTP","ttp",,"TTP"
"http://publications.europa.eu/resource/authority/language/TTQ","ttq",,"TTQ"
"http://publications.europa.eu/resource/authority/language/TTR","ttr",,"TTR"
"http://publications.europa.eu/resource/authority/language/TTS","tts",,"TTS"
"http://publications.europa.eu/resource/authority/language/TTT","ttt",,"TTT"
"http://publications.europa.eu/resource/authority/language/TTU","ttu",,"TTU"
"http://publications.europa.eu/resource/authority/language/TTV","ttv",,"TTV"
"http://publications.europa.eu/resource/authority/language/TTW","ttw",,"TTW"
"http://publications.europa.eu/resource/authority/language/TTY","tty",,"TTY"
"http://publications.europa.eu/resource/authority/language/TTZ","ttz",,"TTZ"
"http://publications.europa.eu/resource/authority/language/TUA","tua",,"TUA"
"http://publications.europa.eu/resource/authority/language/TUB","tub",,"TUB"
"http://publications.europa.eu/resource/authority/language/TUC","tuc",,"TUC"
"http://publications.europa.eu/resource/authority/language/TUD","tud",,"TUD"
"http://publications.europa.eu/resource/authority/language/TUE","tue",,"TUE"
"http://publications.europa.eu/resource/authority/language/TUF","tuf",,"TUF"
"http://publications.europa.eu/resource/authority/language/TUG","tug",,"TUG"
"http://publications.europa.eu/resource/authority/language/TUH","tuh",,"TUH"
"http://publications.europa.eu/resource/authority/language/TUI","tui",,"TUI"
"http://publications.europa.eu/resource/authority/language/TUJ","tuj",,"TUJ"
"http://publications.europa.eu/resource/authority/language/TUL","tul",,"TUL"
"http://publications.europa.eu/resource/authority/language/TUM","tum",,"TUM"
"http://publications.europa.eu/resource/authority/language/TUN","tun",,"TUN"
"http://publications.europa.eu/resource/authority/language/TUO","tuo",,"TUO"
"http://publications.europa.eu/resource/authority/language/TUP","tup",,"TUP"
"http://publications.europa.eu/resource/authority/language/TUQ","tuq",,"TUQ"
"http://publications.europa.eu/resource/authority/language/TUS","tus",,"TUS"
"http://publications.europa.eu/resource/authority/language/TUT","tut",,"TUT"
"http://publications.europa.eu/resource/authority/language/TUU","tuu",,"TUU"
"http://publications.europa.eu/resource/authority/language/TUV","tuv",,"TUV"
"http://publications.europa.eu/resource/authority/language/TUX","tux",,"TUX"
"http://publications.europa.eu/resource/authority/language/TUY","tuy",,"TUY"
"http://publications.europa.eu/resource/authority/language/TUZ","tuz",,"TUZ"
